65264,1:6,2:4,3:9,4:1,5:8,6:5,7:3,8:10,9:2,10:7
9235,1:2,2:7,3:4,4:3,5:1,6:9,7:5,8:8,9:6,10:10
11835,1:8,2:5,3:9,4:1,5:7,6:2,7:6,8:4,9:10,10:3
25969,1:9,2:6,3:10,4:5,5:1,6:2,7:7,8:4,9:3,10:8
79683,1:2,2:3,3:9,4:6,5:10,6:1,7:5,8:8,9:7,10:4
44600,1:5,2:3,3:4,4:7,5:2,6:8,7:9,8:10,9:1,10:6
11823,1:6,2:4,3:9,4:1,5:3,6:10,7:7,8:8,9:5,10:2
55387,1:6,2:2,3:8,4:3,5:9,6:5,7:1,8:10,9:7,10:4
70893,1:4,2:6,3:1,4:3,5:7,6:5,7:2,8:8,9:10,10:9
93721,1:10,2:4,3:2,4:3,5:7,6:1,7:5,8:8,9:6,10:9
57673,1:4,2:5,3:3,4:1,5:9,6:8,7:2,8:7,9:6,10:10
24801,1:8,2:4,3:2,4:1,5:5,6:9,7:3,8:7,9:10,10:6
47963,1:10,2:2,3:8,4:4,5:3,6:1,7:5,8:9,9:7,10:6
25670,1:4,2:2,3:9,4:6,5:10,6:3,7:5,8:7,9:8,10:1
61207,1:6,2:5,3:10,4:1,5:8,6:2,7:4,8:3,9:9,10:7
56790,1:5,2:7,3:9,4:3,5:8,6:1,7:10,8:2,9:6,10:4
98855,1:1,2:10,3:8,4:9,5:5,6:4,7:6,8:7,9:3,10:2
34730,1:10,2:5,3:4,4:2,5:7,6:9,7:3,8:1,9:6,10:8
92585,1:3,2:10,3:5,4:4,5:2,6:6,7:8,8:1,9:9,10:7
69960,1:6,2:3,3:1,4:4,5:7,6:9,7:5,8:8,9:10,10:2
2639,1:5,2:8,3:10,4:4,5:9,6:7,7:2,8:3,9:1,10:6
17866,1:2,2:7,3:1,4:10,5:8,6:3,7:6,8:4,9:5,10:9
69105,1:4,2:9,3:5,4:2,5:7,6:1,7:8,8:10,9:3,10:6
75195,1:2,2:10,3:8,4:1,5:7,6:6,7:4,8:3,9:5,10:9
42309,1:6,2:10,3:9,4:4,5:7,6:1,7:5,8:8,9:3,10:2
28710,1:7,2:2,3:10,4:1,5:4,6:5,7:9,8:8,9:6,10:3
5457,1:8,2:5,3:10,4:2,5:1,6:3,7:7,8:6,9:9,10:4
86507,1:10,2:5,3:7,4:1,5:2,6:8,7:9,8:4,9:6,10:3
12723,1:6,2:9,3:8,4:7,5:4,6:2,7:1,8:5,9:3,10:10
28795,1:1,2:10,3:6,4:8,5:5,6:7,7:4,8:3,9:2,10:9
8565,1:7,2:9,3:10,4:3,5:1,6:6,7:2,8:4,9:8,10:5
19146,1:5,2:2,3:4,4:1,5:9,6:8,7:3,8:7,9:10,10:6
87269,1:10,2:3,3:1,4:7,5:8,6:2,7:4,8:6,9:9,10:5
1996,1:8,2:1,3:4,4:2,5:10,6:3,7:9,8:6,9:5,10:7
79619,1:1,2:3,3:6,4:10,5:7,6:9,7:2,8:4,9:8,10:5
84148,1:5,2:10,3:1,4:2,5:8,6:6,7:9,8:4,9:7,10:3
81293,1:5,2:6,3:9,4:7,5:10,6:2,7:8,8:1,9:3,10:4
90339,1:8,2:10,3:1,4:4,5:9,6:6,7:2,8:5,9:7,10:3
55576,1:5,2:3,3:4,4:9,5:7,6:8,7:1,8:6,9:10,10:2
26509,1:10,2:3,3:6,4:1,5:5,6:7,7:4,8:9,9:2,10:8
70828,1:2,2:5,3:7,4:1,5:3,6:6,7:10,8:9,9:8,10:4
54200,1:9,2:3,3:2,4:5,5:10,6:4,7:6,8:8,9:7,10:1
47590,1:4,2:8,3:1,4:7,5:2,6:6,7:5,8:9,9:3,10:10
73114,1:4,2:6,3:5,4:2,5:7,6:1,7:3,8:9,9:8,10:10
33864,1:1,2:7,3:6,4:9,5:5,6:2,7:10,8:8,9:3,10:4
39805,1:4,2:7,3:1,4:5,5:9,6:3,7:8,8:10,9:6,10:2
30576,1:8,2:5,3:3,4:2,5:1,6:9,7:7,8:6,9:10,10:4
41079,1:6,2:9,3:7,4:2,5:4,6:3,7:10,8:5,9:1,10:8
38176,1:5,2:9,3:6,4:4,5:10,6:1,7:2,8:8,9:7,10:3
61211,1:4,2:10,3:2,4:5,5:8,6:6,7:1,8:3,9:9,10:7
52438,1:6,2:7,3:2,4:5,5:4,6:9,7:8,8:1,9:3,10:10
59267,1:7,2:1,3:2,4:3,5:10,6:6,7:8,8:5,9:9,10:4
92487,1:6,2:7,3:4,4:8,5:10,6:5,7:2,8:1,9:9,10:3
4235,1:2,2:10,3:7,4:8,5:1,6:4,7:6,8:9,9:3,10:5
71820,1:1,2:2,3:9,4:3,5:7,6:5,7:4,8:10,9:8,10:6
73083,1:5,2:8,3:3,4:4,5:9,6:1,7:6,8:10,9:7,10:2
59491,1:1,2:7,3:2,4:9,5:10,6:6,7:3,8:8,9:4,10:5
25470,1:3,2:10,3:7,4:1,5:6,6:4,7:8,8:2,9:9,10:5
27895,1:3,2:9,3:5,4:4,5:1,6:6,7:8,8:10,9:7,10:2
21195,1:4,2:8,3:5,4:7,5:9,6:10,7:6,8:3,9:2,10:1
70630,1:8,2:6,3:4,4:9,5:7,6:10,7:1,8:5,9:2,10:3
25733,1:5,2:1,3:4,4:9,5:3,6:6,7:7,8:8,9:10,10:2
88491,1:8,2:2,3:4,4:6,5:10,6:3,7:5,8:9,9:7,10:1
29527,1:1,2:5,3:10,4:4,5:6,6:8,7:2,8:7,9:9,10:3
49828,1:3,2:1,3:10,4:6,5:5,6:9,7:8,8:2,9:4,10:7
6426,1:9,2:8,3:5,4:7,5:4,6:6,7:3,8:2,9:10,10:1
34383,1:2,2:6,3:3,4:9,5:10,6:7,7:5,8:1,9:8,10:4
30404,1:10,2:1,3:5,4:9,5:3,6:4,7:8,8:7,9:6,10:2
78220,1:6,2:4,3:10,4:3,5:5,6:9,7:1,8:8,9:7,10:2
19220,1:9,2:10,3:8,4:4,5:5,6:7,7:3,8:2,9:6,10:1
59776,1:8,2:2,3:4,4:3,5:5,6:1,7:6,8:7,9:9,10:10
82671,1:10,2:3,3:9,4:4,5:5,6:1,7:6,8:2,9:7,10:8
23539,1:3,2:10,3:5,4:1,5:4,6:9,7:6,8:2,9:8,10:7
51294,1:6,2:7,3:8,4:2,5:10,6:5,7:9,8:3,9:1,10:4
74398,1:6,2:3,3:5,4:2,5:8,6:1,7:7,8:4,9:10,10:9
11421,1:2,2:6,3:8,4:1,5:5,6:4,7:3,8:9,9:7,10:10
37153,1:7,2:10,3:9,4:4,5:6,6:3,7:1,8:2,9:8,10:5
23515,1:3,2:4,3:1,4:5,5:7,6:2,7:8,8:10,9:6,10:9
1783,1:3,2:6,3:4,4:5,5:10,6:9,7:8,8:7,9:1,10:2
75788,1:8,2:1,3:10,4:2,5:4,6:5,7:9,8:7,9:6,10:3
3124,1:3,2:8,3:9,4:4,5:10,6:7,7:5,8:2,9:6,10:1
54175,1:2,2:3,3:5,4:7,5:6,6:4,7:9,8:10,9:8,10:1
66071,1:4,2:5,3:8,4:2,5:7,6:10,7:3,8:6,9:9,10:1
52606,1:5,2:4,3:3,4:2,5:7,6:8,7:6,8:9,9:1,10:10
94994,1:6,2:1,3:4,4:3,5:8,6:5,7:2,8:10,9:7,10:9
64032,1:6,2:9,3:1,4:10,5:2,6:4,7:5,8:7,9:8,10:3
28320,1:8,2:9,3:7,4:5,5:2,6:10,7:4,8:6,9:1,10:3
40367,1:3,2:9,3:2,4:6,5:8,6:4,7:7,8:5,9:1,10:10
13608,1:7,2:5,3:8,4:2,5:3,6:1,7:4,8:9,9:10,10:6
2706,1:6,2:2,3:7,4:1,5:9,6:3,7:4,8:10,9:8,10:5
70743,1:4,2:9,3:6,4:7,5:10,6:8,7:1,8:5,9:3,10:2
54416,1:10,2:1,3:5,4:9,5:6,6:3,7:8,8:2,9:7,10:4
36651,1:1,2:10,3:2,4:6,5:7,6:9,7:4,8:5,9:3,10:8
4994,1:4,2:2,3:5,4:8,5:10,6:3,7:7,8:9,9:1,10:6
53341,1:5,2:2,3:9,4:8,5:3,6:4,7:7,8:1,9:6,10:10
97153,1:4,2:5,3:8,4:2,5:9,6:6,7:7,8:1,9:10,10:3
10848,1:2,2:3,3:7,4:1,5:5,6:9,7:10,8:4,9:6,10:8
27546,1:6,2:10,3:3,4:2,5:8,6:7,7:5,8:4,9:1,10:9
606,1:2,2:1,3:5,4:6,5:10,6:8,7:7,8:3,9:9,10:4
83421,1:7,2:4,3:5,4:10,5:2,6:9,7:6,8:3,9:1,10:8
12988,1:1,2:3,3:2,4:4,5:7,6:5,7:9,8:8,9:10,10:6
21172,1:5,2:6,3:8,4:10,5:7,6:9,7:4,8:1,9:3,10:2
14147,1:5,2:3,3:6,4:10,5:2,6:4,7:9,8:8,9:1,10:7
59083,1:6,2:4,3:10,4:5,5:8,6:9,7:3,8:1,9:7,10:2
73994,1:8,2:9,3:6,4:7,5:4,6:1,7:5,8:3,9:2,10:10
26730,1:8,2:4,3:6,4:5,5:1,6:7,7:10,8:9,9:2,10:3
65992,1:5,2:7,3:10,4:2,5:1,6:3,7:8,8:9,9:6,10:4
6146,1:10,2:4,3:1,4:6,5:8,6:5,7:2,8:9,9:7,10:3
30681,1:6,2:5,3:8,4:1,5:9,6:7,7:2,8:10,9:4,10:3
30060,1:8,2:10,3:5,4:6,5:1,6:7,7:9,8:3,9:4,10:2
43394,1:5,2:7,3:1,4:6,5:4,6:3,7:8,8:2,9:10,10:9
41047,1:1,2:5,3:4,4:3,5:7,6:2,7:10,8:8,9:6,10:9
70171,1:3,2:8,3:1,4:9,5:4,6:10,7:6,8:7,9:5,10:2
74187,1:6,2:1,3:9,4:8,5:5,6:7,7:4,8:10,9:2,10:3
38396,1:5,2:1,3:9,4:10,5:2,6:3,7:4,8:6,9:7,10:8
1983,1:8,2:10,3:4,4:7,5:9,6:2,7:6,8:1,9:3,10:5
37257,1:3,2:2,3:5,4:4,5:10,6:1,7:6,8:7,9:9,10:8
3949,1:4,2:9,3:8,4:7,5:3,6:2,7:1,8:10,9:5,10:6
86566,1:6,2:5,3:9,4:7,5:1,6:2,7:4,8:10,9:8,10:3
58550,1:9,2:5,3:8,4:2,5:1,6:6,7:4,8:7,9:3,10:10
67738,1:1,2:6,3:8,4:3,5:2,6:4,7:7,8:5,9:10,10:9
89138,1:1,2:10,3:3,4:2,5:9,6:7,7:5,8:6,9:4,10:8
33464,1:3,2:2,3:1,4:6,5:7,6:10,7:9,8:4,9:8,10:5
37896,1:4,2:10,3:1,4:3,5:7,6:8,7:9,8:6,9:5,10:2
28336,1:4,2:1,3:9,4:8,5:3,6:5,7:2,8:6,9:7,10:10
61913,1:9,2:6,3:3,4:1,5:4,6:10,7:7,8:2,9:8,10:5
69617,1:5,2:4,3:7,4:9,5:10,6:6,7:2,8:8,9:3,10:1
28727,1:8,2:1,3:7,4:2,5:3,6:5,7:10,8:9,9:4,10:6
71859,1:3,2:10,3:2,4:1,5:6,6:4,7:5,8:9,9:8,10:7
14895,1:3,2:4,3:10,4:1,5:6,6:9,7:8,8:7,9:5,10:2
75774,1:9,2:3,3:5,4:6,5:2,6:7,7:8,8:1,9:4,10:10
10362,1:7,2:5,3:2,4:3,5:10,6:1,7:9,8:4,9:6,10:8
65983,1:10,2:4,3:8,4:7,5:3,6:6,7:1,8:9,9:2,10:5
50191,1:5,2:2,3:7,4:4,5:6,6:10,7:9,8:8,9:1,10:3
24091,1:1,2:9,3:2,4:5,5:4,6:10,7:6,8:7,9:8,10:3
67730,1:6,2:2,3:9,4:3,5:10,6:1,7:4,8:8,9:5,10:7
90350,1:3,2:8,3:4,4:1,5:6,6:10,7:5,8:2,9:9,10:7
69673,1:2,2:10,3:3,4:8,5:5,6:1,7:9,8:4,9:7,10:6
7413,1:10,2:6,3:2,4:7,5:9,6:5,7:3,8:1,9:4,10:8
6602,1:1,2:5,3:7,4:8,5:10,6:9,7:3,8:2,9:4,10:6
28193,1:2,2:1,3:5,4:6,5:8,6:9,7:3,8:10,9:4,10:7
44330,1:6,2:9,3:10,4:1,5:7,6:8,7:5,8:2,9:3,10:4
91111,1:7,2:10,3:1,4:5,5:8,6:2,7:6,8:9,9:4,10:3
1283,1:2,2:5,3:4,4:9,5:8,6:10,7:7,8:1,9:6,10:3
78091,1:6,2:4,3:2,4:10,5:5,6:7,7:9,8:3,9:1,10:8
13573,1:1,2:3,3:8,4:6,5:4,6:5,7:2,8:10,9:7,10:9
69301,1:9,2:2,3:10,4:7,5:6,6:1,7:8,8:5,9:3,10:4
69732,1:5,2:10,3:2,4:7,5:1,6:4,7:3,8:6,9:8,10:9
61709,1:9,2:6,3:2,4:1,5:10,6:7,7:5,8:3,9:4,10:8
15888,1:9,2:3,3:4,4:1,5:6,6:8,7:7,8:10,9:2,10:5
65072,1:5,2:4,3:3,4:1,5:10,6:6,7:8,8:7,9:9,10:2
68234,1:1,2:8,3:6,4:4,5:7,6:2,7:9,8:3,9:5,10:10
72739,1:7,2:9,3:8,4:1,5:5,6:4,7:6,8:10,9:3,10:2
70289,1:9,2:5,3:6,4:4,5:3,6:1,7:2,8:7,9:10,10:8
55577,1:5,2:7,3:9,4:8,5:4,6:3,7:1,8:10,9:6,10:2
1624,1:9,2:7,3:10,4:6,5:1,6:3,7:4,8:5,9:2,10:8
35839,1:1,2:6,3:9,4:10,5:8,6:5,7:3,8:7,9:2,10:4
22306,1:1,2:9,3:6,4:2,5:7,6:3,7:8,8:10,9:4,10:5
20793,1:3,2:1,3:8,4:9,5:10,6:5,7:7,8:2,9:4,10:6
46046,1:10,2:7,3:5,4:9,5:2,6:6,7:1,8:4,9:8,10:3
70949,1:6,2:8,3:9,4:5,5:2,6:3,7:4,8:10,9:7,10:1
66524,1:4,2:1,3:10,4:3,5:2,6:5,7:9,8:6,9:7,10:8
7707,1:1,2:6,3:2,4:4,5:8,6:10,7:3,8:5,9:9,10:7
86444,1:5,2:8,3:7,4:10,5:9,6:2,7:6,8:4,9:1,10:3
39786,1:2,2:7,3:1,4:9,5:5,6:4,7:8,8:3,9:6,10:10
77659,1:3,2:10,3:8,4:9,5:7,6:2,7:1,8:6,9:4,10:5
63854,1:4,2:5,3:2,4:10,5:3,6:1,7:9,8:7,9:8,10:6
94952,1:5,2:1,3:10,4:7,5:2,6:3,7:4,8:8,9:6,10:9
15193,1:9,2:1,3:3,4:10,5:4,6:7,7:5,8:2,9:8,10:6
82646,1:5,2:3,3:10,4:6,5:2,6:9,7:1,8:7,9:8,10:4
63683,1:9,2:4,3:6,4:2,5:3,6:1,7:7,8:8,9:10,10:5
82366,1:4,2:9,3:1,4:8,5:3,6:2,7:5,8:10,9:6,10:7
48766,1:10,2:3,3:6,4:4,5:2,6:7,7:5,8:1,9:9,10:8
88978,1:4,2:1,3:3,4:2,5:7,6:10,7:8,8:9,9:5,10:6
27400,1:3,2:8,3:2,4:9,5:5,6:1,7:7,8:4,9:6,10:10
42445,1:3,2:2,3:5,4:10,5:7,6:9,7:4,8:8,9:1,10:6
65445,1:6,2:3,3:8,4:5,5:2,6:1,7:9,8:7,9:4,10:10
59969,1:1,2:4,3:2,4:9,5:7,6:5,7:8,8:3,9:10,10:6
53963,1:6,2:7,3:9,4:5,5:4,6:8,7:3,8:1,9:10,10:2
74298,1:2,2:7,3:4,4:8,5:10,6:5,7:1,8:3,9:9,10:6
2938,1:10,2:1,3:7,4:4,5:5,6:8,7:2,8:9,9:6,10:3
33084,1:10,2:7,3:1,4:8,5:4,6:9,7:6,8:2,9:3,10:5
85123,1:8,2:4,3:3,4:6,5:7,6:2,7:9,8:1,9:5,10:10
72839,1:10,2:3,3:7,4:6,5:5,6:4,7:2,8:8,9:9,10:1
89621,1:5,2:1,3:3,4:9,5:8,6:10,7:2,8:4,9:7,10:6
93836,1:2,2:8,3:5,4:6,5:4,6:1,7:7,8:10,9:3,10:9
25167,1:8,2:10,3:4,4:3,5:5,6:1,7:2,8:6,9:9,10:7
30185,1:8,2:6,3:1,4:5,5:10,6:2,7:3,8:9,9:7,10:4
73495,1:5,2:3,3:10,4:6,5:2,6:1,7:4,8:7,9:9,10:8
57268,1:1,2:3,3:5,4:6,5:2,6:7,7:10,8:4,9:9,10:8
50843,1:1,2:2,3:9,4:7,5:6,6:8,7:4,8:3,9:5,10:10
6670,1:9,2:1,3:3,4:10,5:5,6:6,7:7,8:4,9:8,10:2
98579,1:5,2:3,3:1,4:4,5:10,6:9,7:6,8:2,9:7,10:8
5250,1:3,2:10,3:5,4:8,5:7,6:2,7:4,8:6,9:9,10:1
33307,1:6,2:9,3:3,4:4,5:8,6:5,7:1,8:10,9:2,10:7
16912,1:3,2:9,3:8,4:7,5:4,6:2,7:6,8:5,9:1,10:10
21818,1:2,2:8,3:3,4:1,5:9,6:4,7:6,8:7,9:10,10:5
91941,1:1,2:10,3:4,4:3,5:7,6:6,7:8,8:5,9:2,10:9
77176,1:6,2:9,3:10,4:2,5:8,6:3,7:7,8:1,9:5,10:4
59385,1:4,2:8,3:1,4:10,5:9,6:6,7:2,8:7,9:3,10:5
32247,1:6,2:7,3:3,4:1,5:8,6:4,7:2,8:10,9:5,10:9
4632,1:8,2:9,3:2,4:7,5:5,6:3,7:6,8:4,9:1,10:10
94713,1:8,2:3,3:9,4:5,5:6,6:2,7:4,8:10,9:1,10:7
32541,1:5,2:8,3:9,4:10,5:2,6:7,7:3,8:6,9:1,10:4
64804,1:7,2:6,3:2,4:10,5:1,6:3,7:8,8:4,9:9,10:5
49249,1:1,2:7,3:8,4:6,5:5,6:9,7:10,8:4,9:2,10:3
43726,1:10,2:4,3:1,4:5,5:7,6:8,7:9,8:3,9:2,10:6
96056,1:6,2:9,3:4,4:8,5:3,6:1,7:2,8:5,9:10,10:7
58302,1:10,2:1,3:2,4:6,5:9,6:7,7:3,8:8,9:5,10:4
53851,1:6,2:8,3:7,4:3,5:1,6:10,7:9,8:2,9:5,10:4
69462,1:6,2:8,3:1,4:5,5:7,6:2,7:10,8:3,9:9,10:4
7529,1:2,2:5,3:7,4:10,5:9,6:4,7:1,8:8,9:6,10:3
18796,1:6,2:9,3:1,4:2,5:3,6:8,7:10,8:5,9:4,10:7
21918,1:6,2:8,3:5,4:1,5:10,6:7,7:4,8:3,9:2,10:9
13358,1:2,2:10,3:1,4:8,5:5,6:9,7:7,8:4,9:3,10:6
69487,1:9,2:10,3:8,4:6,5:3,6:1,7:7,8:2,9:4,10:5
99283,1:5,2:10,3:4,4:9,5:7,6:3,7:6,8:8,9:2,10:1
69876,1:6,2:10,3:5,4:7,5:3,6:4,7:2,8:8,9:1,10:9
90946,1:9,2:10,3:8,4:2,5:3,6:6,7:4,8:5,9:1,10:7
38020,1:4,2:7,3:3,4:5,5:8,6:9,7:1,8:6,9:10,10:2
73342,1:1,2:9,3:5,4:2,5:10,6:3,7:7,8:6,9:4,10:8
5175,1:8,2:1,3:5,4:6,5:10,6:2,7:4,8:3,9:7,10:9
36886,1:4,2:5,3:9,4:7,5:3,6:8,7:6,8:10,9:1,10:2
69068,1:5,2:9,3:10,4:3,5:4,6:7,7:6,8:8,9:2,10:1
13352,1:1,2:7,3:4,4:5,5:10,6:9,7:2,8:3,9:6,10:8
29283,1:5,2:4,3:2,4:9,5:7,6:1,7:6,8:10,9:8,10:3
42752,1:10,2:4,3:1,4:9,5:6,6:3,7:2,8:7,9:5,10:8
33625,1:2,2:6,3:10,4:7,5:3,6:8,7:1,8:4,9:9,10:5
62902,1:7,2:3,3:8,4:9,5:1,6:10,7:4,8:6,9:2,10:5
95913,1:5,2:8,3:1,4:3,5:2,6:7,7:4,8:6,9:10,10:9
67943,1:2,2:9,3:10,4:8,5:1,6:6,7:4,8:3,9:7,10:5
12754,1:4,2:9,3:8,4:6,5:2,6:10,7:1,8:3,9:7,10:5
8884,1:9,2:1,3:2,4:6,5:7,6:3,7:10,8:4,9:8,10:5
43583,1:3,2:5,3:4,4:10,5:9,6:1,7:2,8:8,9:7,10:6
49801,1:4,2:6,3:1,4:3,5:9,6:8,7:5,8:2,9:7,10:10
38151,1:10,2:9,3:8,4:4,5:6,6:5,7:7,8:1,9:2,10:3
16045,1:8,2:9,3:7,4:10,5:5,6:4,7:2,8:3,9:6,10:1
54381,1:5,2:8,3:9,4:7,5:4,6:3,7:10,8:2,9:1,10:6
3352,1:1,2:2,3:4,4:9,5:6,6:3,7:10,8:7,9:8,10:5
34276,1:5,2:2,3:9,4:7,5:4,6:6,7:10,8:3,9:8,10:1
95802,1:6,2:4,3:10,4:8,5:1,6:7,7:5,8:3,9:9,10:2
93440,1:3,2:7,3:10,4:2,5:9,6:4,7:8,8:1,9:5,10:6
73099,1:7,2:8,3:2,4:5,5:6,6:9,7:3,8:1,9:4,10:10
4077,1:7,2:2,3:6,4:4,5:3,6:9,7:5,8:1,9:8,10:10
50920,1:3,2:9,3:2,4:6,5:10,6:4,7:5,8:7,9:8,10:1
2706,1:4,2:6,3:9,4:3,5:1,6:10,7:2,8:8,9:7,10:5
2401,1:3,2:7,3:5,4:2,5:8,6:6,7:4,8:10,9:1,10:9
88299,1:5,2:8,3:6,4:2,5:4,6:1,7:3,8:9,9:7,10:10
37878,1:3,2:8,3:1,4:5,5:4,6:9,7:2,8:10,9:7,10:6
93568,1:7,2:2,3:5,4:10,5:1,6:8,7:9,8:3,9:4,10:6
42275,1:3,2:6,3:8,4:1,5:7,6:9,7:5,8:2,9:10,10:4
32370,1:6,2:1,3:9,4:8,5:7,6:10,7:4,8:3,9:2,10:5
19996,1:3,2:9,3:1,4:10,5:8,6:2,7:4,8:7,9:5,10:6
24470,1:8,2:3,3:6,4:2,5:4,6:9,7:10,8:7,9:5,10:1
61185,1:9,2:8,3:6,4:2,5:3,6:5,7:10,8:4,9:7,10:1
38091,1:2,2:7,3:6,4:4,5:3,6:1,7:9,8:10,9:8,10:5
7866,1:10,2:7,3:4,4:8,5:1,6:9,7:5,8:6,9:2,10:3
97872,1:1,2:4,3:2,4:10,5:9,6:6,7:3,8:8,9:7,10:5
17896,1:8,2:5,3:7,4:6,5:1,6:2,7:10,8:9,9:4,10:3
33584,1:9,2:2,3:1,4:5,5:10,6:8,7:4,8:7,9:6,10:3
30480,1:2,2:3,3:10,4:6,5:5,6:1,7:7,8:4,9:8,10:9
53906,1:4,2:6,3:2,4:8,5:1,6:7,7:3,8:5,9:10,10:9
74765,1:9,2:5,3:4,4:8,5:1,6:2,7:6,8:10,9:3,10:7
51515,1:6,2:4,3:10,4:3,5:1,6:8,7:9,8:2,9:5,10:7
6650,1:9,2:4,3:8,4:7,5:3,6:10,7:6,8:2,9:5,10:1
68883,1:1,2:3,3:2,4:5,5:6,6:8,7:7,8:9,9:4,10:10
85148,1:10,2:8,3:7,4:5,5:2,6:9,7:4,8:6,9:3,10:1
37347,1:2,2:10,3:9,4:6,5:7,6:4,7:1,8:3,9:5,10:8
54057,1:7,2:5,3:9,4:4,5:3,6:8,7:2,8:1,9:10,10:6
56959,1:6,2:8,3:9,4:10,5:2,6:5,7:1,8:3,9:7,10:4
37582,1:6,2:5,3:8,4:9,5:10,6:1,7:3,8:2,9:4,10:7
15445,1:7,2:10,3:9,4:4,5:8,6:1,7:2,8:5,9:3,10:6
6257,1:5,2:10,3:2,4:8,5:9,6:7,7:1,8:3,9:4,10:6
8188,1:10,2:7,3:3,4:9,5:4,6:8,7:5,8:6,9:1,10:2
74312,1:10,2:5,3:8,4:1,5:7,6:6,7:9,8:3,9:2,10:4
69575,1:8,2:3,3:10,4:1,5:9,6:7,7:4,8:6,9:2,10:5
35277,1:7,2:4,3:9,4:10,5:3,6:1,7:6,8:2,9:8,10:5
12193,1:2,2:7,3:1,4:10,5:4,6:5,7:6,8:8,9:3,10:9
21472,1:8,2:3,3:2,4:6,5:9,6:5,7:1,8:4,9:10,10:7
97740,1:9,2:7,3:1,4:10,5:3,6:6,7:4,8:2,9:5,10:8
48643,1:8,2:1,3:7,4:10,5:5,6:4,7:2,8:3,9:9,10:6
59500,1:5,2:2,3:8,4:7,5:9,6:6,7:3,8:4,9:1,10:10
99228,1:3,2:6,3:7,4:1,5:10,6:4,7:2,8:5,9:8,10:9
59514,1:9,2:10,3:4,4:2,5:6,6:7,7:1,8:8,9:3,10:5
67221,1:1,2:9,3:3,4:5,5:6,6:8,7:4,8:10,9:7,10:2
87876,1:5,2:6,3:3,4:4,5:7,6:9,7:8,8:10,9:2,10:1
3543,1:7,2:1,3:3,4:9,5:10,6:6,7:8,8:5,9:4,10:2
26890,1:8,2:10,3:6,4:2,5:4,6:7,7:9,8:1,9:3,10:5
26337,1:8,2:10,3:1,4:5,5:2,6:6,7:4,8:9,9:3,10:7
93761,1:2,2:10,3:4,4:5,5:3,6:9,7:6,8:1,9:7,10:8
62578,1:7,2:4,3:10,4:6,5:2,6:3,7:8,8:1,9:5,10:9
86002,1:6,2:4,3:7,4:5,5:3,6:1,7:10,8:2,9:9,10:8
8863,1:8,2:3,3:7,4:1,5:4,6:5,7:2,8:10,9:6,10:9
2144,1:8,2:10,3:1,4:3,5:6,6:2,7:5,8:9,9:7,10:4
73777,1:8,2:4,3:9,4:10,5:6,6:2,7:3,8:7,9:5,10:1
35560,1:9,2:8,3:7,4:3,5:10,6:6,7:4,8:1,9:5,10:2
40433,1:9,2:1,3:6,4:2,5:3,6:7,7:10,8:8,9:5,10:4
33308,1:10,2:5,3:8,4:7,5:6,6:1,7:4,8:3,9:2,10:9
99283,1:7,2:3,3:5,4:10,5:9,6:6,7:1,8:8,9:4,10:2
28423,1:4,2:9,3:5,4:8,5:7,6:1,7:6,8:3,9:10,10:2
45392,1:8,2:2,3:6,4:3,5:4,6:9,7:10,8:7,9:1,10:5
78522,1:1,2:10,3:6,4:4,5:9,6:8,7:5,8:3,9:7,10:2
83114,1:10,2:3,3:9,4:5,5:6,6:4,7:8,8:2,9:7,10:1
84793,1:9,2:3,3:7,4:4,5:6,6:8,7:10,8:1,9:2,10:5
16781,1:6,2:3,3:10,4:2,5:4,6:9,7:1,8:8,9:7,10:5
28350,1:7,2:6,3:10,4:5,5:1,6:2,7:8,8:4,9:3,10:9
30848,1:4,2:5,3:7,4:9,5:1,6:8,7:6,8:10,9:3,10:2
34724,1:6,2:1,3:10,4:5,5:3,6:9,7:7,8:8,9:2,10:4
51507,1:5,2:7,3:3,4:9,5:8,6:2,7:1,8:10,9:6,10:4
26044,1:10,2:6,3:1,4:9,5:7,6:4,7:8,8:3,9:5,10:2
51220,1:9,2:8,3:7,4:5,5:6,6:2,7:1,8:4,9:10,10:3
91463,1:4,2:9,3:5,4:8,5:10,6:1,7:6,8:2,9:7,10:3
76065,1:7,2:10,3:2,4:5,5:1,6:4,7:6,8:8,9:9,10:3
43195,1:2,2:3,3:9,4:8,5:4,6:1,7:7,8:6,9:10,10:5
92374,1:10,2:5,3:8,4:9,5:4,6:1,7:3,8:2,9:7,10:6
96693,1:8,2:5,3:10,4:6,5:7,6:4,7:3,8:2,9:9,10:1
2345,1:6,2:5,3:2,4:4,5:10,6:1,7:8,8:9,9:7,10:3
41660,1:6,2:9,3:2,4:3,5:7,6:8,7:10,8:5,9:4,10:1
18527,1:10,2:5,3:2,4:4,5:8,6:9,7:1,8:3,9:7,10:6
60859,1:1,2:10,3:2,4:7,5:9,6:6,7:5,8:4,9:8,10:3
12035,1:2,2:9,3:5,4:3,5:8,6:7,7:1,8:4,9:6,10:10
93401,1:2,2:1,3:4,4:6,5:3,6:7,7:8,8:9,9:10,10:5
20010,1:8,2:1,3:3,4:7,5:10,6:5,7:4,8:6,9:2,10:9
3578,1:4,2:3,3:1,4:10,5:7,6:9,7:8,8:5,9:6,10:2
38557,1:8,2:10,3:9,4:2,5:7,6:3,7:1,8:6,9:4,10:5
