34911,1:1,2:5,3:4,4:3,5:2
71542,1:5,2:1,3:2,4:4,5:3
67290,1:1,2:4,3:2,4:3,5:5
45447,1:1,2:5,3:2,4:4,5:3
26868,1:4,2:5,3:2,4:1,5:3
98408,1:4,2:5,3:3,4:2,5:1
13925,1:3,2:2,3:5,4:1,5:4
25951,1:1,2:4,3:5,4:2,5:3
97086,1:2,2:5,3:3,4:1,5:4
17818,1:5,2:1,3:3,4:4,5:2
66308,1:4,2:3,3:1,4:5,5:2
78073,1:3,2:2,3:4,4:1,5:5
10889,1:1,2:4,3:5,4:3,5:2
11335,1:5,2:2,3:1,4:4,5:3
52880,1:5,2:3,3:1,4:4,5:2
89844,1:1,2:2,3:5,4:3,5:4
46571,1:4,2:1,3:3,4:2,5:5
63421,1:5,2:1,3:4,4:2,5:3
48389,1:3,2:1,3:4,4:2,5:5
48257,1:4,2:2,3:1,4:3,5:5
76022,1:4,2:3,3:2,4:1,5:5
37061,1:5,2:1,3:4,4:3,5:2
2399,1:4,2:3,3:2,4:5,5:1
89591,1:2,2:4,3:1,4:3,5:5
6930,1:5,2:3,3:1,4:2,5:4
16991,1:5,2:1,3:4,4:2,5:3
20133,1:2,2:4,3:5,4:1,5:3
62546,1:4,2:3,3:2,4:1,5:5
14817,1:3,2:1,3:5,4:4,5:2
80274,1:5,2:4,3:2,4:3,5:1
56537,1:4,2:2,3:5,4:3,5:1
33139,1:1,2:5,3:4,4:3,5:2
33969,1:2,2:1,3:4,4:3,5:5
72503,1:1,2:4,3:2,4:5,5:3
83146,1:3,2:5,3:2,4:4,5:1
62385,1:4,2:1,3:2,4:5,5:3
96073,1:2,2:1,3:3,4:4,5:5
40534,1:4,2:2,3:5,4:1,5:3
10716,1:4,2:5,3:2,4:1,5:3
55972,1:3,2:4,3:1,4:5,5:2
68336,1:3,2:1,3:4,4:5,5:2
812,1:1,2:3,3:4,4:5,5:2
85290,1:4,2:3,3:2,4:5,5:1
91855,1:4,2:5,3:1,4:2,5:3
37639,1:5,2:2,3:3,4:4,5:1
12149,1:3,2:1,3:2,4:5,5:4
5528,1:3,2:5,3:2,4:1,5:4
83863,1:2,2:5,3:1,4:4,5:3
18995,1:3,2:1,3:5,4:2,5:4
88758,1:1,2:4,3:5,4:2,5:3
12528,1:4,2:3,3:1,4:5,5:2
67228,1:1,2:5,3:3,4:2,5:4
83402,1:3,2:4,3:1,4:5,5:2
27020,1:1,2:3,3:2,4:4,5:5
8808,1:1,2:2,3:5,4:4,5:3
72368,1:2,2:5,3:1,4:4,5:3
32879,1:1,2:5,3:2,4:3,5:4
43848,1:5,2:1,3:2,4:3,5:4
73322,1:5,2:3,3:4,4:1,5:2
45334,1:4,2:3,3:5,4:1,5:2
83051,1:2,2:3,3:4,4:1,5:5
88697,1:1,2:5,3:3,4:2,5:4
10123,1:5,2:2,3:4,4:3,5:1
49165,1:2,2:1,3:3,4:4,5:5
60723,1:2,2:1,3:3,4:5,5:4
17857,1:2,2:4,3:1,4:5,5:3
43871,1:2,2:3,3:4,4:5,5:1
51818,1:1,2:2,3:5,4:3,5:4
67631,1:3,2:4,3:2,4:5,5:1
27984,1:3,2:5,3:2,4:1,5:4
53144,1:3,2:4,3:5,4:2,5:1
97306,1:5,2:1,3:4,4:3,5:2
26533,1:1,2:3,3:2,4:5,5:4
44239,1:5,2:3,3:4,4:1,5:2
6017,1:3,2:2,3:4,4:1,5:5
5292,1:4,2:2,3:3,4:5,5:1
69644,1:1,2:2,3:5,4:3,5:4
70105,1:1,2:3,3:5,4:4,5:2
73151,1:1,2:4,3:2,4:3,5:5
17376,1:5,2:3,3:4,4:2,5:1
17009,1:5,2:4,3:1,4:2,5:3
93112,1:3,2:4,3:5,4:1,5:2
49085,1:1,2:5,3:2,4:4,5:3
26169,1:4,2:3,3:1,4:5,5:2
38054,1:1,2:3,3:2,4:4,5:5
68472,1:4,2:3,3:2,4:5,5:1
49625,1:4,2:5,3:1,4:2,5:3
19193,1:3,2:1,3:2,4:4,5:5
78524,1:1,2:2,3:4,4:3,5:5
54548,1:5,2:3,3:1,4:4,5:2
74779,1:5,2:1,3:4,4:2,5:3
95471,1:1,2:5,3:4,4:3,5:2
19364,1:2,2:4,3:3,4:5,5:1
26860,1:3,2:1,3:2,4:5,5:4
96294,1:1,2:5,3:4,4:3,5:2
64706,1:2,2:3,3:4,4:5,5:1
75078,1:5,2:4,3:1,4:3,5:2
55501,1:1,2:4,3:3,4:5,5:2
91871,1:3,2:4,3:5,4:2,5:1
97286,1:3,2:5,3:2,4:4,5:1
75290,1:1,2:4,3:2,4:5,5:3
86376,1:1,2:4,3:3,4:2,5:5
20874,1:3,2:4,3:2,4:5,5:1
5427,1:3,2:4,3:2,4:5,5:1
24092,1:4,2:5,3:1,4:3,5:2
31946,1:4,2:5,3:3,4:2,5:1
84873,1:4,2:2,3:5,4:3,5:1
69951,1:5,2:2,3:3,4:4,5:1
19226,1:2,2:3,3:4,4:1,5:5
68831,1:5,2:4,3:1,4:2,5:3
22774,1:3,2:4,3:5,4:2,5:1
44232,1:1,2:2,3:3,4:5,5:4
226,1:2,2:3,3:4,4:5,5:1
33594,1:2,2:4,3:3,4:1,5:5
94615,1:2,2:3,3:1,4:5,5:4
72327,1:1,2:2,3:4,4:5,5:3
86493,1:2,2:3,3:4,4:1,5:5
46195,1:3,2:5,3:4,4:1,5:2
55665,1:2,2:3,3:4,4:5,5:1
62096,1:2,2:1,3:4,4:5,5:3
21762,1:5,2:4,3:1,4:3,5:2
42815,1:1,2:3,3:2,4:4,5:5
87648,1:1,2:5,3:2,4:4,5:3
5400,1:3,2:2,3:1,4:5,5:4
98727,1:5,2:2,3:1,4:3,5:4
73416,1:5,2:2,3:3,4:1,5:4
68280,1:1,2:2,3:3,4:5,5:4
39363,1:3,2:2,3:1,4:5,5:4
68224,1:3,2:2,3:1,4:4,5:5
16634,1:1,2:3,3:4,4:2,5:5
33244,1:3,2:1,3:5,4:4,5:2
10902,1:2,2:3,3:4,4:5,5:1
14615,1:3,2:1,3:2,4:5,5:4
93402,1:2,2:1,3:5,4:4,5:3
48161,1:2,2:4,3:1,4:3,5:5
29706,1:1,2:5,3:4,4:3,5:2
96494,1:3,2:1,3:5,4:4,5:2
60876,1:5,2:2,3:4,4:3,5:1
23814,1:3,2:1,3:2,4:5,5:4
89677,1:1,2:3,3:4,4:2,5:5
17011,1:2,2:5,3:4,4:1,5:3
89650,1:3,2:5,3:4,4:1,5:2
43377,1:2,2:1,3:4,4:5,5:3
96778,1:2,2:4,3:5,4:1,5:3
72933,1:1,2:5,3:2,4:4,5:3
82520,1:2,2:1,3:3,4:4,5:5
14387,1:5,2:3,3:2,4:4,5:1
99269,1:1,2:2,3:4,4:5,5:3
59957,1:4,2:2,3:1,4:3,5:5
29863,1:4,2:3,3:1,4:2,5:5
99565,1:2,2:4,3:5,4:1,5:3
5024,1:5,2:4,3:2,4:1,5:3
13518,1:4,2:3,3:2,4:1,5:5
80693,1:2,2:4,3:1,4:5,5:3
69172,1:3,2:1,3:2,4:5,5:4
12038,1:5,2:2,3:1,4:4,5:3
70030,1:5,2:3,3:4,4:1,5:2
86162,1:1,2:4,3:2,4:5,5:3
42382,1:3,2:5,3:2,4:4,5:1
67193,1:5,2:4,3:2,4:3,5:1
16770,1:2,2:5,3:3,4:4,5:1
69292,1:1,2:4,3:3,4:2,5:5
26584,1:3,2:2,3:1,4:4,5:5
36484,1:4,2:1,3:5,4:2,5:3
54913,1:2,2:4,3:1,4:5,5:3
95825,1:5,2:2,3:4,4:3,5:1
48881,1:1,2:4,3:3,4:5,5:2
36740,1:1,2:3,3:5,4:2,5:4
75476,1:3,2:5,3:4,4:2,5:1
34798,1:3,2:5,3:1,4:4,5:2
32807,1:2,2:4,3:3,4:1,5:5
31468,1:2,2:4,3:5,4:1,5:3
70985,1:1,2:5,3:3,4:4,5:2
74884,1:5,2:1,3:4,4:2,5:3
8620,1:2,2:4,3:5,4:3,5:1
29252,1:5,2:2,3:1,4:4,5:3
51743,1:3,2:1,3:2,4:5,5:4
93350,1:2,2:3,3:4,4:5,5:1
82059,1:5,2:3,3:4,4:1,5:2
4812,1:3,2:5,3:2,4:1,5:4
1975,1:4,2:3,3:2,4:5,5:1
25358,1:4,2:5,3:1,4:2,5:3
95491,1:3,2:2,3:5,4:4,5:1
95793,1:5,2:4,3:1,4:2,5:3
69022,1:5,2:4,3:3,4:1,5:2
31250,1:2,2:5,3:4,4:1,5:3
52301,1:2,2:1,3:3,4:5,5:4
1121,1:1,2:2,3:5,4:3,5:4
62553,1:1,2:5,3:4,4:3,5:2
15046,1:1,2:2,3:3,4:4,5:5
15617,1:1,2:5,3:4,4:3,5:2
18004,1:3,2:1,3:2,4:5,5:4
97355,1:2,2:3,3:1,4:4,5:5
42933,1:4,2:1,3:5,4:3,5:2
31197,1:3,2:1,3:2,4:5,5:4
20178,1:3,2:1,3:4,4:2,5:5
70972,1:3,2:5,3:1,4:4,5:2
82425,1:4,2:5,3:2,4:3,5:1
69599,1:5,2:1,3:4,4:3,5:2
45441,1:4,2:5,3:2,4:3,5:1
33784,1:1,2:3,3:5,4:2,5:4
93536,1:2,2:5,3:3,4:1,5:4
2653,1:3,2:1,3:5,4:2,5:4
76018,1:4,2:5,3:2,4:3,5:1
9138,1:3,2:2,3:1,4:5,5:4
64919,1:3,2:4,3:2,4:5,5:1
75826,1:4,2:3,3:2,4:5,5:1
71047,1:5,2:4,3:1,4:3,5:2
45265,1:3,2:2,3:4,4:5,5:1
32031,1:3,2:4,3:5,4:2,5:1
63230,1:4,2:5,3:3,4:1,5:2
49446,1:4,2:2,3:1,4:3,5:5
30542,1:4,2:3,3:2,4:1,5:5
88402,1:5,2:1,3:4,4:2,5:3
73382,1:3,2:2,3:4,4:5,5:1
94563,1:4,2:5,3:2,4:1,5:3
87642,1:1,2:2,3:3,4:5,5:4
12311,1:4,2:2,3:5,4:3,5:1
20640,1:1,2:4,3:5,4:2,5:3
76429,1:1,2:3,3:4,4:2,5:5
2581,1:3,2:1,3:2,4:5,5:4
33038,1:3,2:4,3:1,4:5,5:2
2893,1:1,2:2,3:4,4:5,5:3
4982,1:5,2:1,3:3,4:2,5:4
29630,1:5,2:2,3:1,4:4,5:3
87462,1:2,2:5,3:4,4:1,5:3
48006,1:4,2:5,3:1,4:3,5:2
87768,1:5,2:2,3:3,4:1,5:4
53728,1:4,2:2,3:5,4:1,5:3
82081,1:4,2:2,3:5,4:3,5:1
40802,1:1,2:5,3:2,4:4,5:3
90774,1:3,2:1,3:2,4:4,5:5
61136,1:1,2:3,3:2,4:5,5:4
5585,1:3,2:2,3:4,4:1,5:5
87055,1:3,2:2,3:1,4:5,5:4
59226,1:4,2:2,3:3,4:5,5:1
46487,1:5,2:3,3:4,4:2,5:1
23076,1:1,2:3,3:2,4:5,5:4
66105,1:2,2:5,3:3,4:4,5:1
89548,1:2,2:5,3:4,4:3,5:1
29879,1:5,2:2,3:1,4:4,5:3
27583,1:3,2:2,3:5,4:4,5:1
15558,1:2,2:1,3:4,4:3,5:5
64503,1:4,2:5,3:2,4:3,5:1
97715,1:3,2:1,3:4,4:2,5:5
88391,1:2,2:4,3:1,4:3,5:5
72960,1:2,2:5,3:1,4:4,5:3
53997,1:4,2:5,3:1,4:2,5:3
78477,1:3,2:5,3:1,4:2,5:4
50546,1:1,2:5,3:3,4:4,5:2
41373,1:4,2:3,3:2,4:5,5:1
80433,1:1,2:5,3:3,4:2,5:4
49117,1:5,2:1,3:2,4:3,5:4
12521,1:4,2:3,3:5,4:2,5:1
30271,1:5,2:1,3:3,4:2,5:4
18051,1:5,2:2,3:1,4:3,5:4
41443,1:4,2:1,3:2,4:5,5:3
15437,1:3,2:4,3:1,4:2,5:5
35238,1:3,2:4,3:2,4:5,5:1
11320,1:1,2:5,3:3,4:4,5:2
93330,1:2,2:1,3:4,4:5,5:3
83954,1:4,2:5,3:2,4:3,5:1
23620,1:2,2:4,3:5,4:3,5:1
24942,1:4,2:1,3:3,4:5,5:2
8855,1:2,2:3,3:4,4:1,5:5
81711,1:1,2:2,3:5,4:3,5:4
94883,1:3,2:4,3:1,4:5,5:2
34645,1:5,2:3,3:2,4:1,5:4
41159,1:1,2:2,3:5,4:4,5:3
70180,1:2,2:3,3:5,4:4,5:1
41563,1:4,2:5,3:3,4:1,5:2
24339,1:2,2:5,3:1,4:4,5:3
76945,1:3,2:5,3:2,4:1,5:4
39765,1:3,2:2,3:4,4:5,5:1
68036,1:1,2:2,3:4,4:5,5:3
17787,1:5,2:2,3:3,4:1,5:4
73515,1:1,2:3,3:4,4:2,5:5
16160,1:5,2:2,3:4,4:3,5:1
79418,1:2,2:1,3:3,4:4,5:5
19164,1:2,2:5,3:4,4:3,5:1
52630,1:3,2:2,3:1,4:5,5:4
95404,1:5,2:3,3:1,4:4,5:2
26916,1:2,2:3,3:4,4:5,5:1
79922,1:5,2:2,3:4,4:3,5:1
77045,1:5,2:4,3:1,4:3,5:2
25204,1:3,2:2,3:1,4:4,5:5
50872,1:2,2:1,3:3,4:4,5:5
4549,1:1,2:3,3:4,4:2,5:5
68483,1:1,2:2,3:3,4:4,5:5
40890,1:3,2:2,3:5,4:4,5:1
50313,1:1,2:3,3:5,4:4,5:2
28160,1:4,2:2,3:1,4:5,5:3
24792,1:5,2:3,3:1,4:4,5:2
74392,1:4,2:3,3:1,4:2,5:5
97653,1:4,2:5,3:1,4:2,5:3
29300,1:2,2:3,3:5,4:4,5:1
40706,1:5,2:3,3:2,4:4,5:1
47629,1:2,2:3,3:5,4:1,5:4
63869,1:4,2:3,3:1,4:5,5:2
4973,1:4,2:5,3:3,4:1,5:2
57565,1:1,2:2,3:3,4:4,5:5
16651,1:3,2:5,3:4,4:2,5:1
34146,1:1,2:4,3:2,4:5,5:3
61332,1:5,2:4,3:1,4:2,5:3
76246,1:5,2:3,3:1,4:4,5:2
3719,1:4,2:5,3:1,4:2,5:3
41469,1:2,2:4,3:1,4:3,5:5
30670,1:4,2:1,3:2,4:5,5:3
71057,1:3,2:1,3:2,4:5,5:4
5720,1:5,2:3,3:2,4:1,5:4
93991,1:1,2:2,3:3,4:4,5:5
65543,1:4,2:3,3:2,4:5,5:1
62515,1:2,2:4,3:5,4:1,5:3
44911,1:5,2:3,3:4,4:1,5:2
95085,1:5,2:1,3:2,4:4,5:3
88319,1:5,2:1,3:2,4:3,5:4
96453,1:3,2:2,3:5,4:4,5:1
48813,1:3,2:1,3:4,4:5,5:2
84785,1:1,2:5,3:4,4:3,5:2
63465,1:3,2:2,3:1,4:4,5:5
44346,1:4,2:1,3:2,4:5,5:3
79154,1:2,2:3,3:4,4:5,5:1
96880,1:1,2:2,3:4,4:3,5:5
89690,1:2,2:1,3:5,4:4,5:3
67936,1:2,2:1,3:5,4:4,5:3
33987,1:5,2:2,3:1,4:3,5:4
93935,1:4,2:2,3:5,4:3,5:1
61838,1:3,2:2,3:4,4:1,5:5
92851,1:3,2:5,3:1,4:2,5:4
15743,1:4,2:3,3:5,4:1,5:2
48128,1:1,2:5,3:2,4:3,5:4
73256,1:2,2:3,3:4,4:5,5:1
16229,1:5,2:4,3:3,4:1,5:2
60810,1:3,2:1,3:5,4:2,5:4
82195,1:1,2:2,3:4,4:5,5:3
20529,1:5,2:3,3:4,4:1,5:2
98808,1:4,2:3,3:2,4:1,5:5
50579,1:3,2:4,3:1,4:2,5:5
95443,1:5,2:4,3:1,4:2,5:3
8403,1:1,2:3,3:2,4:5,5:4
72184,1:5,2:3,3:1,4:4,5:2
45378,1:4,2:3,3:1,4:2,5:5
17025,1:1,2:5,3:4,4:3,5:2
41911,1:1,2:2,3:3,4:4,5:5
12934,1:1,2:4,3:3,4:2,5:5
79816,1:5,2:4,3:3,4:1,5:2
91200,1:5,2:4,3:3,4:2,5:1
70361,1:1,2:4,3:2,4:5,5:3
73942,1:3,2:4,3:2,4:5,5:1
70285,1:5,2:1,3:3,4:4,5:2
68856,1:5,2:2,3:1,4:3,5:4
45816,1:4,2:5,3:1,4:3,5:2
94343,1:4,2:3,3:2,4:1,5:5
37209,1:3,2:2,3:5,4:4,5:1
94770,1:4,2:5,3:3,4:1,5:2
22777,1:4,2:2,3:1,4:3,5:5
2889,1:1,2:3,3:4,4:5,5:2
34704,1:1,2:5,3:4,4:2,5:3
67385,1:1,2:5,3:2,4:3,5:4
70057,1:3,2:4,3:2,4:1,5:5
38947,1:1,2:5,3:2,4:3,5:4
58643,1:4,2:3,3:5,4:2,5:1
93616,1:4,2:5,3:3,4:1,5:2
82983,1:5,2:4,3:2,4:1,5:3
80901,1:4,2:2,3:1,4:3,5:5
1810,1:5,2:4,3:1,4:3,5:2
92211,1:1,2:4,3:2,4:3,5:5
45061,1:1,2:4,3:3,4:5,5:2
87411,1:1,2:3,3:2,4:4,5:5
81249,1:4,2:2,3:3,4:5,5:1
30514,1:4,2:3,3:1,4:5,5:2
80496,1:1,2:2,3:3,4:5,5:4
64476,1:2,2:1,3:3,4:4,5:5
42944,1:5,2:4,3:1,4:2,5:3
12553,1:4,2:1,3:3,4:5,5:2
89957,1:5,2:3,3:1,4:4,5:2
72294,1:3,2:4,3:1,4:5,5:2
31413,1:2,2:5,3:3,4:1,5:4
35696,1:5,2:2,3:4,4:1,5:3
68497,1:5,2:3,3:4,4:1,5:2
58857,1:5,2:4,3:1,4:2,5:3
34925,1:5,2:1,3:4,4:2,5:3
52757,1:2,2:4,3:3,4:1,5:5
59864,1:1,2:3,3:2,4:5,5:4
58369,1:1,2:2,3:3,4:5,5:4
63043,1:1,2:3,3:5,4:4,5:2
43261,1:1,2:3,3:5,4:4,5:2
37683,1:3,2:4,3:5,4:1,5:2
80113,1:2,2:5,3:4,4:1,5:3
56064,1:1,2:3,3:4,4:2,5:5
34955,1:1,2:3,3:4,4:2,5:5
57924,1:4,2:1,3:3,4:5,5:2
31210,1:5,2:1,3:4,4:2,5:3
86567,1:3,2:2,3:1,4:5,5:4
3932,1:1,2:4,3:3,4:2,5:5
37984,1:2,2:4,3:5,4:3,5:1
64858,1:1,2:3,3:2,4:4,5:5
12678,1:1,2:5,3:4,4:2,5:3
21517,1:4,2:3,3:5,4:1,5:2
88943,1:3,2:5,3:4,4:1,5:2
71333,1:4,2:1,3:5,4:3,5:2
89568,1:4,2:3,3:2,4:5,5:1
71569,1:1,2:5,3:2,4:3,5:4
30133,1:4,2:3,3:2,4:5,5:1
9839,1:5,2:1,3:2,4:4,5:3
76751,1:1,2:2,3:5,4:4,5:3
24884,1:4,2:3,3:2,4:1,5:5
99401,1:4,2:1,3:5,4:3,5:2
11882,1:2,2:5,3:1,4:3,5:4
72781,1:3,2:4,3:2,4:5,5:1
5176,1:3,2:2,3:5,4:1,5:4
3288,1:4,2:1,3:5,4:3,5:2
95274,1:4,2:1,3:2,4:3,5:5
76056,1:4,2:3,3:2,4:1,5:5
23675,1:3,2:1,3:2,4:4,5:5
9298,1:4,2:2,3:1,4:5,5:3
66434,1:1,2:4,3:2,4:3,5:5
38960,1:5,2:2,3:4,4:3,5:1
48886,1:1,2:4,3:3,4:2,5:5
30091,1:2,2:4,3:5,4:3,5:1
44620,1:3,2:4,3:2,4:5,5:1
38336,1:3,2:2,3:5,4:4,5:1
95039,1:5,2:3,3:1,4:2,5:4
31090,1:1,2:5,3:4,4:3,5:2
70441,1:2,2:4,3:1,4:5,5:3
53923,1:2,2:5,3:3,4:1,5:4
62970,1:2,2:4,3:1,4:3,5:5
72244,1:2,2:4,3:3,4:5,5:1
21524,1:5,2:4,3:3,4:1,5:2
81631,1:3,2:4,3:2,4:1,5:5
61464,1:5,2:1,3:4,4:3,5:2
4332,1:2,2:4,3:3,4:1,5:5
17227,1:2,2:5,3:3,4:4,5:1
64812,1:2,2:1,3:5,4:4,5:3
16525,1:4,2:3,3:1,4:2,5:5
97160,1:2,2:3,3:4,4:5,5:1
12025,1:1,2:5,3:4,4:2,5:3
79773,1:1,2:5,3:2,4:3,5:4
35185,1:2,2:3,3:5,4:4,5:1
71105,1:4,2:1,3:3,4:2,5:5
75859,1:5,2:3,3:4,4:1,5:2
62215,1:4,2:3,3:5,4:1,5:2
75361,1:5,2:1,3:4,4:2,5:3
49959,1:4,2:2,3:5,4:1,5:3
62646,1:3,2:1,3:2,4:5,5:4
11641,1:3,2:1,3:4,4:2,5:5
18913,1:2,2:4,3:3,4:1,5:5
37101,1:1,2:4,3:3,4:5,5:2
16753,1:3,2:4,3:2,4:5,5:1
94255,1:2,2:4,3:1,4:3,5:5
23696,1:2,2:4,3:5,4:1,5:3
14763,1:5,2:2,3:3,4:1,5:4
69488,1:1,2:2,3:4,4:5,5:3
62582,1:1,2:4,3:2,4:3,5:5
1251,1:2,2:4,3:5,4:3,5:1
68278,1:5,2:3,3:4,4:1,5:2
25136,1:4,2:5,3:2,4:1,5:3
33263,1:4,2:5,3:2,4:1,5:3
40466,1:1,2:2,3:4,4:5,5:3
53669,1:1,2:3,3:4,4:2,5:5
7315,1:5,2:3,3:4,4:1,5:2
15101,1:1,2:2,3:4,4:3,5:5
65858,1:1,2:5,3:3,4:2,5:4
67421,1:2,2:5,3:3,4:4,5:1
58193,1:5,2:4,3:3,4:1,5:2
59943,1:4,2:1,3:3,4:5,5:2
30980,1:1,2:4,3:5,4:2,5:3
7548,1:5,2:4,3:3,4:1,5:2
80659,1:4,2:2,3:3,4:5,5:1
15674,1:5,2:2,3:1,4:3,5:4
18559,1:5,2:2,3:1,4:4,5:3
79776,1:4,2:1,3:3,4:5,5:2
56496,1:2,2:1,3:4,4:3,5:5
99740,1:3,2:4,3:1,4:2,5:5
16068,1:4,2:2,3:1,4:3,5:5
53092,1:3,2:5,3:4,4:2,5:1
88375,1:2,2:5,3:3,4:1,5:4
6193,1:1,2:2,3:4,4:5,5:3
69137,1:1,2:2,3:3,4:4,5:5
60930,1:1,2:5,3:3,4:2,5:4
22309,1:5,2:1,3:3,4:4,5:2
26792,1:1,2:3,3:4,4:2,5:5
30968,1:5,2:4,3:1,4:2,5:3
91585,1:2,2:1,3:4,4:5,5:3
64677,1:1,2:4,3:5,4:3,5:2
7565,1:2,2:1,3:3,4:4,5:5
15525,1:5,2:2,3:1,4:3,5:4
71299,1:1,2:3,3:2,4:4,5:5
81365,1:3,2:4,3:2,4:5,5:1
39669,1:2,2:5,3:3,4:1,5:4
91072,1:1,2:3,3:5,4:4,5:2
55497,1:1,2:2,3:5,4:3,5:4
60323,1:3,2:5,3:2,4:4,5:1
15549,1:3,2:5,3:4,4:2,5:1
7568,1:1,2:3,3:2,4:4,5:5
27236,1:5,2:3,3:1,4:2,5:4
7048,1:4,2:2,3:5,4:1,5:3
17214,1:3,2:2,3:1,4:5,5:4
26216,1:2,2:3,3:1,4:4,5:5
30422,1:2,2:4,3:3,4:1,5:5
48901,1:4,2:1,3:3,4:5,5:2
93143,1:2,2:3,3:1,4:4,5:5
11255,1:4,2:2,3:1,4:3,5:5
36683,1:4,2:5,3:3,4:2,5:1
16324,1:3,2:2,3:4,4:5,5:1
44882,1:3,2:5,3:1,4:4,5:2
98908,1:2,2:1,3:4,4:3,5:5
21295,1:2,2:1,3:5,4:4,5:3
5159,1:3,2:2,3:1,4:4,5:5
44156,1:2,2:3,3:1,4:5,5:4
94919,1:4,2:2,3:5,4:1,5:3
338,1:3,2:1,3:5,4:4,5:2
45369,1:4,2:3,3:5,4:1,5:2
68871,1:4,2:3,3:5,4:1,5:2
59251,1:4,2:5,3:1,4:2,5:3
40552,1:2,2:5,3:4,4:1,5:3
82429,1:5,2:1,3:4,4:2,5:3
32806,1:5,2:2,3:1,4:3,5:4
49821,1:3,2:2,3:5,4:1,5:4
43528,1:3,2:5,3:4,4:2,5:1
43424,1:4,2:1,3:3,4:5,5:2
73690,1:5,2:3,3:1,4:2,5:4
10104,1:3,2:1,3:4,4:2,5:5
54755,1:1,2:2,3:5,4:4,5:3
34887,1:3,2:4,3:1,4:2,5:5
57602,1:4,2:5,3:3,4:2,5:1
51225,1:2,2:3,3:5,4:4,5:1
60490,1:3,2:2,3:4,4:5,5:1
71596,1:4,2:5,3:1,4:2,5:3
46361,1:4,2:2,3:1,4:5,5:3
40017,1:1,2:3,3:5,4:4,5:2
11317,1:5,2:3,3:2,4:1,5:4
44319,1:4,2:3,3:1,4:2,5:5
45406,1:1,2:3,3:2,4:5,5:4
30232,1:4,2:1,3:2,4:5,5:3
22361,1:5,2:3,3:1,4:2,5:4
66858,1:5,2:1,3:2,4:3,5:4
46494,1:5,2:2,3:3,4:4,5:1
80874,1:4,2:5,3:3,4:2,5:1
14736,1:1,2:4,3:2,4:3,5:5
56087,1:5,2:1,3:2,4:4,5:3
97865,1:5,2:2,3:3,4:1,5:4
20885,1:5,2:1,3:3,4:2,5:4
57433,1:4,2:2,3:3,4:5,5:1
4579,1:2,2:5,3:4,4:3,5:1
37402,1:1,2:3,3:2,4:5,5:4
64127,1:3,2:1,3:5,4:2,5:4
6769,1:5,2:2,3:3,4:4,5:1
24935,1:3,2:2,3:4,4:5,5:1
59129,1:3,2:5,3:2,4:1,5:4
72885,1:5,2:4,3:1,4:2,5:3
84565,1:5,2:2,3:1,4:4,5:3
34606,1:1,2:4,3:3,4:5,5:2
23218,1:1,2:2,3:3,4:5,5:4
55078,1:4,2:5,3:1,4:2,5:3
16346,1:3,2:5,3:2,4:1,5:4
78524,1:3,2:2,3:5,4:4,5:1
57700,1:3,2:5,3:2,4:4,5:1
52498,1:1,2:4,3:2,4:5,5:3
10674,1:3,2:2,3:5,4:4,5:1
18456,1:5,2:2,3:3,4:1,5:4
86920,1:5,2:3,3:1,4:2,5:4
36237,1:3,2:1,3:2,4:5,5:4
83576,1:2,2:3,3:1,4:4,5:5
43783,1:5,2:4,3:3,4:2,5:1
72683,1:3,2:2,3:1,4:4,5:5
14768,1:2,2:1,3:3,4:5,5:4
56978,1:1,2:4,3:5,4:2,5:3
32463,1:3,2:2,3:4,4:1,5:5
29490,1:5,2:1,3:3,4:2,5:4
99793,1:3,2:4,3:1,4:5,5:2
86556,1:1,2:3,3:2,4:5,5:4
80548,1:4,2:3,3:2,4:1,5:5
12007,1:4,2:3,3:5,4:1,5:2
2182,1:3,2:2,3:1,4:4,5:5
57555,1:5,2:1,3:2,4:3,5:4
34284,1:4,2:1,3:3,4:5,5:2
31799,1:1,2:4,3:3,4:5,5:2
19692,1:1,2:4,3:3,4:5,5:2
31476,1:1,2:3,3:2,4:5,5:4
31252,1:2,2:3,3:5,4:1,5:4
21901,1:1,2:2,3:5,4:4,5:3
83910,1:4,2:1,3:5,4:2,5:3
2361,1:2,2:5,3:1,4:4,5:3
10789,1:2,2:1,3:5,4:4,5:3
68701,1:2,2:5,3:3,4:1,5:4
59584,1:3,2:4,3:1,4:5,5:2
54683,1:5,2:1,3:4,4:2,5:3
5350,1:5,2:1,3:4,4:2,5:3
45468,1:1,2:3,3:5,4:2,5:4
22972,1:4,2:1,3:5,4:3,5:2
13602,1:3,2:5,3:4,4:2,5:1
31886,1:2,2:4,3:5,4:1,5:3
34879,1:4,2:1,3:5,4:2,5:3
21558,1:5,2:3,3:1,4:4,5:2
86636,1:2,2:1,3:3,4:4,5:5
75266,1:2,2:3,3:4,4:5,5:1
31865,1:5,2:4,3:1,4:2,5:3
2175,1:1,2:4,3:2,4:3,5:5
99282,1:1,2:2,3:5,4:3,5:4
41662,1:2,2:3,3:1,4:5,5:4
50139,1:4,2:1,3:2,4:3,5:5
46805,1:5,2:3,3:4,4:1,5:2
30013,1:2,2:5,3:1,4:4,5:3
77573,1:5,2:4,3:3,4:1,5:2
76154,1:4,2:3,3:2,4:5,5:1
36322,1:5,2:2,3:1,4:3,5:4
86240,1:4,2:2,3:1,4:5,5:3
